player_appearance_id,checkpoint,shots_per_top_third_run,top_third_run_share_A,top_third_run_share_M,top_third_run_share_D,top_third_run_share_G,last15_sprints_A,last15_sprints_M,last15_sprints_D,last15_sprints_G,fatigue_gap,top_third_run_share_x_set_piece_share,top_third_run_share_x_shot_accuracy,shot_intent_under_fatigue,speed_above_team_avg
65575,H1_30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03333333333333333,,,-0.0,0.5350909090909095
65576,H1_30,0.3333333333333333,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,0.23076923076923078,0.0,0.0,0.06809090909090898
65577,H1_30,0.5,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,-0.4489090909090905
65580,H1_30,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,-0.282909090909091
65581,H1_30,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,-0.19790909090909103
65582,H1_30,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,1.0,0.0,0.0,0.03333333333333334,,,0.0,-0.2979090909090907
65584,H1_30,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,2.0,0.0,0.033333333333333326,,,0.0,0.15309090909090894
65585,H1_30,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.033333333333333326,,,0.0,0.08509090909090933
65586,H1_30,0.1111111111111111,0.0,0.2727272727272727,0.0,0.0,0.0,3.0,0.0,0.0,-0.033333333333333354,0.0,0.0,-0.033333333333333354,-0.09990909090909028
65587,H1_30,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.09999999999999999,,,0.0,0.1650909090909094
65588,H1_30,0.07692307692307693,0.0,0.0,0.40625,0.0,0.0,0.0,4.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.3210909090909091
65592,H1_30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,-0.05954545454545457
65593,H1_30,0.0,0.0,0.2,0.0,0.0,0.0,3.0,0.0,0.0,-0.06666666666666668,,,-0.0,0.10745454545454614
65594,H1_30,0.0,0.3684210526315789,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.033333333333333354,,,-0.0,0.033454545454545404
65596,H1_30,0.0,0.4827586206896552,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,-0.021545454545454312
65597,H1_30,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.2004545454545461
65599,H1_30,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,-0.03333333333333333,,,-0.0,-0.4375454545454538
65600,H1_30,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,-0.36054545454545384
65601,H1_30,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,3.0,0.0,0.0,-0.033333333333333354,,,-0.0,0.04545454545454586
65602,H1_30,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,-0.1825454545454539
65603,H1_30,0.0,0.3076923076923077,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.06666666666666665,,,0.0,0.23445454545454592
65606,H1_30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.44045454545454543
65575,H1_45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,,,0.0,0.5380909090909096
65576,H1_45,0.25,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,1.0,0.0,0.04444444444444444,0.21052631578947367,0.0,0.0,-0.048909090909090125
65577,H1_45,0.3333333333333333,0.0,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,-0.3719090909090905
65580,H1_45,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,1.0,0.0,0.0,0.022222222222222227,,,0.0,-0.24490909090909074
65581,H1_45,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,,,0.0,-0.2099090909090906
65582,H1_45,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.022222222222222227,,,0.0,-0.3429090909090906
65584,H1_45,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,3.0,0.0,-0.022222222222222227,,,-0.0,0.25009090909090936
65585,H1_45,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,2.0,0.0,0.06666666666666668,,,0.0,0.054090909090909634
65586,H1_45,0.1,0.0,0.21739130434782608,0.0,0.0,0.0,2.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,-0.11690909090909063
65587,H1_45,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,2.0,0.0,0.0,0.022222222222222227,,,0.0,0.20309090909090965
65588,H1_45,0.06666666666666667,0.0,0.0,0.3,0.0,0.0,0.0,6.0,0.0,-0.06666666666666671,0.0,0.0,-0.0,0.2900909090909094
65592,H1_45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,,,0.0,-0.16554545454545444
65593,H1_45,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.04444444444444444,,,0.0,-0.024545454545454426
65594,H1_45,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,-0.08554545454545437
65596,H1_45,0.0,0.4772727272727273,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.08888888888888888,,,-0.0,0.13945454545454616
65597,H1_45,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,1.0,0.0,0.0,0.08888888888888889,,,0.0,0.18145454545454598
65599,H1_45,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,,,0.0,-0.5075454545454541
65600,H1_45,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,,,0.0,-0.3785454545454545
65601,H1_45,0.0,0.0,0.5142857142857142,0.0,0.0,0.0,6.0,0.0,0.0,-0.15555555555555559,,,-0.0,0.26645454545454594
65602,H1_45,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,-0.10854545454545406
65603,H1_45,0.0,0.32142857142857145,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.2394545454545458
65606,H1_45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.44345454545454555
65575,H2_15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,,,0.0,0.4410909090909092
65576,H2_15,0.5,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.18181818181818182,0.0,0.08333333333333333,-0.08390909090909116
65577,H2_15,0.16666666666666666,0.0,0.0,0.1935483870967742,0.0,0.0,0.0,1.0,0.0,0.0,0.1935483870967742,0.0,0.0,-0.3199090909090909
65580,H2_15,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,-0.21690909090909116
65581,H2_15,0.0,0.22857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.016666666666666663,,,-0.0,-0.18990909090909103
65582,H2_15,0.06666666666666667,0.0,0.3488372093023256,0.0,0.0,0.0,3.0,0.0,0.0,-0.08333333333333334,0.0,0.0,-0.08333333333333334,-0.2149090909090905
65584,H2_15,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,2.0,0.0,0.033333333333333326,,,0.0,0.18509090909090897
65585,H2_15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,0.0,-0.09999999999999998,,,-0.0,0.08909090909090889
65586,H2_15,0.07142857142857142,0.0,0.21875,0.0,0.0,0.0,2.0,0.0,0.0,0.016666666666666663,0.0,0.0,0.0,-0.15890909090909044
65587,H2_15,0.0,0.0,0.3902439024390244,0.0,0.0,0.0,4.0,0.0,0.0,-0.08333333333333334,,,-0.0,0.24809090909090958
65588,H2_15,0.0625,0.0,0.0,0.25806451612903225,0.0,0.0,0.0,2.0,0.0,0.15,0.0,0.0,0.0,0.22109090909090945
65592,H2_15,0.0,0.0,0.0,0.12,0.0,0.0,0.0,2.0,0.0,-0.06666666666666667,,,-0.0,-0.08136363636363608
65593,H2_15,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.03333333333333334,0.3333333333333333,0.3333333333333333,0.03333333333333334,-0.023363636363636253
65594,H2_15,0.045454545454545456,0.5238095238095238,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.1,0.004636363636363328
65596,H2_15,0.0,0.38571428571428573,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-0.26666666666666666,,,-0.0,0.15163636363636357
65597,H2_15,0.125,0.0,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.22857142857142856,0.0,0.11666666666666667,0.07663636363636339
65599,H2_15,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,2.0,0.0,-0.08333333333333333,,,-0.0,-0.28836363636363593
65600,H2_15,0.0,0.0,0.0,0.24324324324324326,0.0,0.0,0.0,4.0,0.0,-0.16666666666666666,,,-0.0,-0.22836363636363632
65601,H2_15,0.0,0.0,0.5348837209302325,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,,,0.0,0.08163636363636328
65602,H2_15,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,-0.23436363636363655
65603,H2_15,0.045454545454545456,0.3013698630136986,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.09999999999999998,0.12963636363636333
65606,H2_15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.41163636363636336
65575,H2_30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,,,0.0,0.335454545454545
65576,H2_30,0.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,1.0,0.0,0.013333333333333336,0.15384615384615385,0.0,0.0,-0.14754545454545465
65577,H2_30,0.16666666666666666,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.1875,0.0,0.0,-0.4355454545454549
65579,H2_30,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,5.0,0.0,0.08333333333333337,,,0.0,0.7194545454545453
65580,H2_30,0.2222222222222222,0.0,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.140625,0.140625,0.10666666666666667,-0.34254545454545493
65585,H2_30,0.0,0.0,0.0,0.19607843137254902,0.0,0.0,0.0,1.0,0.0,0.13333333333333336,,,0.0,-0.04654545454545467
65586,H2_30,0.06666666666666667,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.2925454545454551
65587,H2_30,0.0,0.0,0.37777777777777777,0.0,0.0,0.0,2.0,0.0,0.0,0.04000000000000001,,,0.0,0.12145454545454548
65588,H2_30,0.058823529411764705,0.0,0.0,0.2537313432835821,0.0,0.0,0.0,0.0,0.0,0.22666666666666666,0.0,0.0,0.0,0.07045454545454533
65589,H2_30,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.5345454545454551
65590,H2_30,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,3.0,0.0,0.0,0.04999999999999999,,,0.0,0.5524545454545446
65592,H2_30,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,,,0.0,0.021818181818182403
65594,H2_30,0.043478260869565216,0.4791666666666667,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.026666666666666672,0.0,0.0,0.0,0.16281818181818242
65595,H2_30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.5901818181818177
65596,H2_30,0.0,0.3902439024390244,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.3078181818181829
65597,H2_30,0.125,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.21621621621621623,0.0,0.0,0.14781818181818274
65598,H2_30,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03333333333333334,,,0.0,-0.29418181818181743
65599,H2_30,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.04,,,0.0,-0.20318181818181724
65600,H2_30,0.0,0.0,0.0,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.08,,,0.0,-0.13518181818181763
65601,H2_30,0.0,0.0,0.5625,0.0,0.0,0.0,1.0,0.0,0.0,0.09333333333333334,,,0.0,0.19081818181818289
65602,H2_30,0.0,0.0,0.0,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,,,0.0,-0.13518181818181763
65606,H2_30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5268181818181823
39558,H1_15,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,-6.039818181818182
39559,H1_15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.48518181818181816
39560,H1_15,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.9721818181818174
39561,H1_15,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.35418181818181793
39562,H1_15,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.23418181818181782
39563,H1_15,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.3661818181818175
39564,H1_15,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.7381818181818174
39565,H1_15,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16018181818181798
39566,H1_15,0.0,0.9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,1.1051818181818174
39568,H1_15,0.0,0.42857142857142855,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.8961818181818177
39571,H1_15,0.1111111111111111,0.42857142857142855,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7281818181818176
39573,H1_15,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.5604545454545455
39574,H1_15,0.5,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8854545454545457
39575,H1_15,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.9404545454545454
39576,H1_15,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.4004545454545454
39577,H1_15,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.05245454545454553
39578,H1_15,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.4624545454545457
39579,H1_15,0.0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,1.040454545454546
39580,H1_15,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.4604545454545459
39582,H1_15,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,-6.021545454545454
39584,H1_15,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.7244545454545461
39585,H1_15,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.4944545454545457
39558,H1_30,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,-6.051454545454546
39559,H1_30,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.03333333333333334,,,0.0,0.810545454545454
39560,H1_30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,0.669545454545454
39561,H1_30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,,,0.0,0.25454545454545396
39562,H1_30,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.270545454545454
39563,H1_30,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,,,0.0,0.2925454545454542
39564,H1_30,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333333333326,,,0.0,0.7435454545454538
39565,H1_30,0.4,0.0,0.35714285714285715,0.0,0.0,0.0,1.0,0.0,0.0,-0.03333333333333333,0.0,0.17857142857142858,-0.03333333333333333,0.2525454545454542
